198	624
198	196
198	239
198	326
199	624
199	413
199	976
199	1192
199	1448
199	698
199	570
199	1437
199	1377
200	624
200	1100
200	750
201	90
201	318
201	624
201	1069
201	1079
201	196
201	459
201	326
201	1380
201	698
201	1216
202	624
202	1255
202	661
203	90
203	624
203	1069
203	867
203	1079
204	624
204	1449
205	624
205	867
205	332
205	1079
205	1252
206	624
206	493
207	624
207	867
207	1130
208	624
208	98
209	624
209	307
209	623
209	545
210	624
210	1100
210	750
211	624
211	1156
212	624
212	806
213	624
214	624
214	698
215	624
215	864
216	624
216	1110
216	476
216	108
217	624
217	1079
218	624
218	867
218	1079
218	676
219	624
219	1079
219	1307
219	1533
220	624
220	867
220	1079
220	1077
221	624
221	939
221	610
221	100
222	624
222	1582
223	624
223	1305
224	624
225	624
225	1023
226	624
226	1079
226	386
227	624
227	637
228	1013
228	624
228	867
228	1208
228	1022
229	624
229	592
229	1136
230	624
231	624
231	1069
231	867
232	624
232	892
233	624
233	213
234	624
234	213
235	624
236	90
236	624
236	1069
236	1079
237	624
237	1079
238	624
238	867
238	1079
239	624
239	91
239	331
240	90
240	624
240	1069
240	91
240	1399
240	698
240	194
240	400
240	1210
241	624
242	624
243	624
244	624
244	1079
244	570
245	624
246	96
246	624
246	1069
246	867
246	1079
246	622
246	409
246	892
246	1255
246	117
247	624
248	624
248	1008
248	196
248	1383
248	698
248	212
249	624
249	91
249	1582
250	624
250	239
251	624
252	624
252	196
252	892
253	624
253	381
253	77
253	1162
253	671
253	1328
254	624
255	624
256	624
256	412
256	91
256	637
257	624
257	491
257	826
257	67
258	624
259	624
260	624
260	698
261	624
262	624
262	1079
262	637
262	883
262	698
262	835
263	634
263	624
263	1069
263	1079
263	1110
263	1088
263	1437
264	624
264	1079
265	90
265	624
265	867
265	1079
265	1345
265	984
266	1306
266	318
266	624
266	1578
266	297
266	570
267	624
267	637
268	1472
268	624
268	1079
268	490
268	278
269	624
269	1582
270	624
270	307
270	892
271	90
271	624
271	326
272	624
272	892
273	624
273	1064
274	624
275	624
275	750
275	883
275	70
276	624
276	1069
276	1100
276	750
277	624
277	637
277	1582
277	698
278	624
278	892
279	624
279	1079
280	624
281	624
282	624
282	1079
283	624
284	624
284	444
285	90
285	624
285	196
286	624
286	975
286	307
287	624
287	661
288	624
288	867
288	642
289	624
289	1022
289	698
289	212
290	96
290	624
291	624
291	1449
291	698
292	624
292	212
292	1545
293	624
294	624
294	750
294	968
294	883
295	624
296	624
296	671
296	1178
296	1022
296	1547
297	154
297	624
297	1079
298	624
298	476
298	366
299	624
299	1590
299	1162
299	1193
299	1130
300	624
300	892
301	624
302	624
302	1079
302	1576
303	624
303	1594
304	624
304	386
305	624
305	1074
306	624
306	1074
307	624
308	90
308	624
308	1069
308	1079
308	892
309	624
310	624
311	624
311	1079
311	1208
311	712
311	13
311	3
312	624
313	624
313	637
314	624
314	476
314	1023
315	624
316	624
317	624
317	637
317	1449
318	624
318	307
318	712
319	624
319	867
320	624
321	624
321	1079
321	1576
321	307
322	624
323	624
323	407
324	90
324	1013
324	624
324	867
324	1079
324	412
324	196
324	1418
324	892
324	386
324	298
325	624
325	758
325	1334
326	624
326	1100
326	698
326	1437
327	624
327	867
327	486
327	570
328	624
328	386
329	624
329	1425
330	624
330	1570
330	867
331	624
332	90
332	96
332	634
332	204
332	624
332	1069
332	1401
332	1254
332	867
332	1362
332	1162
332	671
332	1264
332	326
332	893
332	409
332	1328
332	861
332	180
333	624
333	1100
333	412
333	91
333	307
333	1589
333	623
333	637
333	1582
333	1449
333	1547
333	698
334	624
334	153
335	624
336	90
336	624
336	867
336	943
337	624
337	68
337	698
338	624
338	892
339	624
340	624
341	624
341	1069
342	624
343	624
344	624
345	624
345	1162
346	90
346	96
346	634
346	624
346	1069
346	1401
346	336
346	867
346	401
346	496
346	1162
346	598
346	983
346	622
346	994
346	1295
346	539
346	664
346	1061
346	1592
346	1018
346	409
346	702
346	892
346	1001
346	99
346	883
346	101
346	386
347	624
347	750
348	624
348	307
348	623
348	892
349	624
349	1079
350	624
351	624
351	867
352	624
352	867
352	570
353	624
354	624
355	624
355	892
356	624
356	637
356	892
357	624
357	77
357	867
357	570
357	1437
358	90
358	624
358	1100
358	867
359	624
359	746
360	624
361	624
362	204
362	624
362	196
362	698
363	624
363	671
363	1252
364	624
364	1588
364	1079
364	510
365	624
365	1069
365	983
366	624
366	637
366	1563
366	195
367	122
367	624
367	496
367	366
367	1061
367	1592
367	637
367	1439
367	1183
368	624
368	1069
369	624
369	1079
370	624
370	1079
371	624
371	746
372	624
372	1069
372	1100
372	750
372	623
372	883
373	624
373	520
374	624
374	1079
374	1391
374	1437
375	624
376	624
376	969
376	750
376	652
377	624
377	1079
378	624
378	1079
379	624
380	624
380	1383
380	698
381	624
381	1079
382	624
382	689
383	624
383	1069
383	1079
383	459
383	326
383	1120
383	698
383	570
383	1437
384	624
384	410
385	318
385	624
385	1162
385	1255
385	1485
385	1294
386	624
386	386
387	624
387	307
388	624
388	1380
388	1088
389	624
389	1079
390	624
391	624
392	624
392	867
392	1079
393	624
393	976
393	1576
393	1582
393	1449
394	624
394	867
394	698
394	570
395	624
396	624
397	624
397	459
397	698
398	624
399	634
399	624
399	867
399	1079
399	459
399	994
399	1213
399	642
400	624
401	204
401	624
401	598
402	624
402	476
402	1576
402	623
402	570
402	1437
403	624
404	90
404	624
405	624
405	1008
405	758
405	698
405	570
406	624
406	1069
407	624
407	1079
408	624
408	923
408	476
408	359
408	623
408	603
408	1088
408	698
408	1437
409	624
409	1100
409	1162
410	624
410	1079
411	624
411	1079
412	624
412	1069
413	624
413	1079
414	624
414	1329
414	1271
415	624
415	1329
415	1271
416	624
416	1329
416	1271
417	624
417	1329
417	1271
418	624
418	1590
418	750
418	188
419	624
420	624
420	326
421	624
422	624
422	867
423	624
424	624
425	624
426	624
427	624
428	624
429	624
429	1069
429	1100
429	1491
429	359
429	892
429	13
429	883
429	1022
429	698
430	624
431	90
431	96
431	624
431	1069
431	1401
431	1079
431	1424
432	624
432	1547
433	624
433	867
434	624
435	624
435	867
436	624
436	476
436	1449
437	204
437	624
437	165
438	624
439	624
440	624
440	598
441	624
442	624
443	624
443	867
444	624
444	698
445	624
445	598
446	624
447	624
447	976
447	867
447	1588
447	91
447	510
448	624
448	91
449	624
449	1079
450	624
450	476
451	624
451	867
451	1079
452	624
453	624
454	624
455	624
455	867
455	1079
456	1472
456	624
456	1079
456	1088
457	624
457	867
457	1079
457	342
457	327
457	892
457	1129
457	1428
458	90
458	624
458	1069
458	867
458	196
458	326
459	90
459	624
459	1069
459	1079
460	624
460	1064
461	624
461	1281
462	624
463	90
463	624
463	1069
463	1079
463	1162
463	598
463	326
463	892
463	1129
464	154
464	624
464	726
464	598
465	624
466	624
466	1118
466	1120
467	624
467	892
467	1428
468	624
468	1069
469	318
469	624
470	624
471	624
472	624
473	318
473	624
473	1118
474	624
474	196
474	359
474	1337
474	296
475	624
475	723
476	624
477	624
478	624
479	318
479	624
479	1079
479	196
479	1162
479	159
479	91
479	892
479	1129
480	624
481	624
482	624
483	624
484	624
485	624
486	624
487	90
487	624
487	1100
487	196
487	637
488	624
488	1079
488	892
489	624
489	867
489	1079
490	90
490	624
490	1069
490	1079
491	624
491	1329
492	90
492	624
492	413
492	867
492	1079
492	1126
492	756
492	1418
492	847
493	624
493	77
493	506
493	91
494	624
494	1329
494	476
494	409
494	1582
495	624
496	624
496	226
497	90
497	624
497	1069
497	867
497	1079
497	496
497	1626
497	622
497	1126
497	756
497	626
497	1418
497	1256
497	892
497	1113
498	96
498	624
498	1100
498	1606
498	743
498	623
499	624
500	624
501	624
501	1477
502	624
503	624
504	624
504	1322
505	624
505	887
506	624
507	579
507	624
508	624
508	1069
509	624
509	1329
509	623
510	624
510	892
511	624
511	867
511	1079
511	1162
511	892
512	90
512	624
512	867
512	1345
513	624
513	1037
514	624
514	1118
514	1064
515	624
515	623
515	1156
516	624
516	867
517	624
517	1079
517	892
518	624
518	1079
519	624
519	516
520	624
520	1590
520	630
521	1306
521	624
521	1080
521	342
522	624
522	689
523	624
524	624
525	1013
525	624
525	976
525	226
525	1588
525	491
525	1224
525	356
526	624
527	624
528	624
528	689
529	624
529	689
530	624
531	624
531	91
532	624
533	624
533	506
534	624
534	1329
534	239
535	624
535	1069
535	1100
535	750
536	204
536	624
536	867
536	1079
536	892
537	96
537	624
537	1008
537	1110
537	307
537	872
538	624
538	1079
539	624
539	221
540	624
541	624
541	359
541	91
541	1380
541	64
542	624
542	1069
543	624
543	1079
544	624
545	624
545	356
546	624
547	624
547	990
547	1008
547	516
547	867
547	1079
547	196
547	1362
547	598
547	671
547	476
547	359
547	1576
547	91
547	342
547	603
547	637
547	847
547	1449
547	1383
548	624
549	624
550	624
551	624
551	622
552	624
552	1069
553	624
553	1079
554	624
554	1069
554	867
555	624
555	726
555	226
555	1079
555	1589
556	624
556	1604
557	624
558	624
558	1345
559	624
559	1079
559	476
560	624
560	1329
560	867
561	624
562	624
563	624
564	624
565	624
565	990
565	293
566	624
566	1079
566	994
567	624
568	624
569	624
569	1069
569	1079
569	989
570	624
570	1118
570	872
570	637
570	1380
570	1371
570	1449
571	624
571	892
572	624
572	1252
573	624
573	1329
573	226
573	91
574	624
575	624
576	624
577	624
578	90
578	624
578	1069
578	1079
578	359
578	637
578	892
579	624
579	1177
580	624
580	892
580	1129
581	624
582	624
583	624
583	1576
584	624
584	1079
584	599
584	1417
584	1345
584	342
585	624
585	1079
586	624
586	1190
587	624
587	1069
587	750
588	318
588	624
588	1069
589	624
590	624
591	624
591	867
591	1079
591	476
591	359
592	634
592	624
593	624
594	624
594	1079
595	624
595	599
595	1578
596	624
596	89
597	624
598	624
599	624
599	976
599	1079
600	1306
600	624
600	867
600	1079
600	1162
601	624
601	1401
601	1079
601	262
601	1345
601	892
602	624
602	1100
603	624
603	1401
603	1008
603	104
604	90
604	624
604	412
604	91
605	90
605	1414
605	96
605	624
605	1069
605	1401
605	976
605	1100
605	867
605	1588
605	1252
605	623
605	637
605	510
606	624
606	243
607	90
607	1306
607	204
607	624
607	1068
607	1069
607	1570
607	1008
607	867
607	1162
607	598
607	1286
607	326
608	624
609	90
609	96
609	624
609	1069
609	1100
609	1079
609	750
609	459
609	623
610	624
611	624
611	867
612	624
613	624
613	1079
613	1227
614	318
614	624
614	726
614	1075
614	1162
614	189
614	206
614	1539
614	528
615	624
616	624
616	1008
616	1100
616	867
616	231
616	637
616	1088
617	624
618	624
618	77
618	575
618	1599
618	1220
618	671
618	1173
618	1365
618	720
619	90
619	624
619	1068
619	226
620	624
620	1079
620	1061
620	409
621	90
621	624
621	1100
621	91
621	623
621	637
622	624
622	53
622	1162
623	624
624	90
624	318
624	624
624	933
624	1401
624	990
624	1008
624	1075
624	867
624	1079
624	15
624	326
624	1128
624	335
624	306
625	624
625	939
626	624
627	624
628	624
629	624
629	529
630	624
630	91
630	1380
631	624
631	1079
632	624
632	1079
633	624
633	1079
633	1162
633	476
634	624
634	196
634	1576
634	307
635	624
635	726
635	1079
635	326
636	624
636	637
637	624
638	624
638	1069
639	90
639	204
639	624
639	77
639	1100
639	1254
639	196
639	1337
639	326
639	1118
640	204
640	624
641	624
642	624
642	1156
643	624
643	1079
644	90
644	624
644	1008
644	1253
645	624
646	624
646	1008
646	1100
646	226
646	1491
646	1110
646	622
646	307
646	623
646	1249
647	624
647	637
648	90
648	1056
648	204
648	624
648	1069
648	1079
648	412
648	983
648	476
648	1276
648	39
648	1418
648	637
649	624
649	221
650	624
650	1079
651	624
652	624
653	624
654	624
654	476
655	624
655	637
655	409
656	624
656	1295
657	624
657	1079
657	956
658	624
658	1252
658	91
659	624
659	984
660	624
660	516
661	624
661	867
661	1162
661	91
662	624
662	1079
663	624
663	359
663	1576
663	91
664	624
665	624
665	1008
665	749
666	624
666	476
667	624
667	1079
668	624
669	624
669	1259
669	196
670	96
670	624
670	1069
670	91
671	624
672	624
673	624
673	867
674	154
674	624
674	867
674	622
675	624
676	90
676	624
677	204
677	624
678	624
678	272
678	550
679	624
680	624
681	624
682	96
682	634
682	624
683	624
683	1079
683	307
684	634
684	204
684	624
684	381
684	848
684	1337
684	409
685	624
685	307
685	637
686	624
686	1611
686	306
687	624
687	1069
687	704
688	624
688	1611
689	624
690	624
691	96
691	624
691	1069
691	1401
692	318
692	624
692	1069
692	1008
692	1079
692	196
692	598
692	326
692	1370
692	637
693	624
693	307
694	624
695	624
696	624
696	1008
696	1075
696	196
696	326
697	624
698	624
698	1463
698	1079
698	359
698	307
699	624
699	1252
700	624
700	91
701	624
702	624
703	624
704	90
704	624
704	1401
704	1008
704	976
704	1100
704	1079
704	737
704	623
705	624
706	624
707	624
707	119
708	624
708	1079
708	409
709	624
709	226
710	624
710	1079
710	671
710	1345
711	624
712	90
712	1013
712	624
712	1069
712	1588
713	90
713	624
714	90
714	624
714	1079
715	624
715	221
715	381
715	1329
715	1632
715	767
715	1100
715	1079
715	1220
715	359
715	91
715	1337
715	335
715	623
715	1380
715	64
716	624
716	196
716	326
717	624
717	342
717	618
718	624
718	1079
719	624
719	1008
719	1075
719	359
719	307
719	749
720	624
720	1079
721	624
721	1079
722	624
723	90
723	624
723	867
723	1079
723	196
723	91
723	342
723	307
724	624
725	624
726	90
726	154
726	624
726	459
727	624
727	1252
727	689
728	90
728	624
728	1069
728	1252
729	624
730	624
731	624
732	624
732	1259
732	91
732	1646
733	624
733	598
734	624
734	940
735	634
735	624
735	226
736	624
737	624
737	1079
738	624
738	359
739	624
739	1008
740	624
740	1079
741	624
742	96
742	624
742	1068
742	1069
742	1401
742	704
742	1079
742	623
743	624
744	624
745	624
745	91
746	624
746	307
747	624
748	624
748	1069
748	1401
748	130
749	624
749	1069
750	624
750	1079
751	624
751	1069
752	624
752	1069
753	624
754	1472
754	624
754	1069
754	1100
755	624
755	1042
756	624
756	1069
757	624
757	1069
757	196
757	326
758	624
759	624
759	1008
759	1079
760	624
760	1008
760	976
760	1413
760	1529
761	624
762	624
763	624
764	90
764	624
764	1069
764	359
764	91
764	623
764	637
765	624
766	624
767	624
767	726
767	1075
768	624
769	624
769	91
770	624
770	940
771	624
772	624
773	624
774	624
775	624
776	624
776	491
776	1162
777	624
778	624
778	940
779	624
780	624
780	976
781	90
781	624
782	90
782	624
782	1069
782	1464
783	624
783	1329
783	1491
784	90
784	624
784	1069
784	955
785	624
785	413
786	624
786	1079
787	624
787	381
787	1069
787	1401
787	459
787	326
787	307
787	623
788	624
789	624
790	624
791	624
791	1079
792	90
792	624
793	624
793	359
793	1252
794	624
795	624
795	1079
796	624
797	624
798	624
799	624
799	1008
799	91
800	624
801	90
801	624
801	1069
801	791
801	1079
802	624
803	624
803	1079
804	624
804	1069
804	1401
804	983
804	262
805	624
805	239
806	624
806	91
807	624
807	1079
808	624
808	1008
808	516
809	154
809	624
810	90
810	624
810	1069
810	210
810	196
811	624
812	624
813	624
814	624
815	1306
815	624
815	27
815	1428
816	624
816	221
816	381
817	624
818	624
819	624
820	624
821	624
822	624
823	624
824	624
824	1079
825	624
825	750
825	476
826	624
826	1079
827	624
828	624
829	624
830	624
830	221
831	624
832	624
832	1003
833	96
833	204
833	624
833	1068
833	1617
833	1100
833	1504
833	818
833	449
833	359
833	307
834	624
834	990
834	516
834	1079
834	917
835	624
835	413
835	412
836	624
837	624
838	624
839	624
840	624
840	221
840	990
840	1314
841	624
842	90
842	624
842	1069
842	1401
843	624
843	266
844	624
844	1069
844	196
845	90
845	1056
845	96
845	122
845	624
845	1068
845	1069
845	1617
845	867
845	332
845	1079
845	1400
845	1637
845	983
845	1264
845	1548
845	664
845	326
846	204
846	624
846	91
847	90
847	1306
847	318
847	624
847	1069
847	77
847	417
847	1008
847	1100
847	411
847	412
847	196
847	1162
847	750
847	983
847	476
847	359
847	1037
847	1337
847	342
847	326
848	624
848	196
849	90
849	624
849	271
849	867
849	1079
849	1537
849	598
850	624
851	624
851	990
851	985
851	917
852	624
853	624
854	624
855	624
855	867
856	624
856	77
856	726
856	1162
856	750
857	624
857	867
857	1079
857	586
858	624
859	624
860	624
860	226
861	624
861	476
861	307
862	624
862	1162
863	624
863	221
863	1080
864	624
865	624
865	595
865	867
865	380
865	1138
865	1126
865	756
866	624
866	1079
867	122
867	204
867	624
867	869
867	496
867	1592
868	624
868	91
869	90
869	624
869	1008
869	326
870	90
870	624
870	867
871	624
871	221
871	91
872	624
873	624
874	624
874	1329
875	624
876	624
877	318
877	624
878	624
879	624
880	624
880	226
881	624
882	624
883	624
884	624
885	624
885	91
886	624
887	634
887	624
888	624
889	624
889	1420
889	196
889	91
889	326
890	624
890	359
891	624
892	624
893	624
893	1008
893	196
894	624
895	624
896	624
897	624
898	624
899	624
900	624
901	624
902	624
902	1069
903	624
904	624
905	624
906	624
906	1069
906	196
906	1362
907	624
908	624
909	96
909	624
909	975
909	93
910	624
911	624
911	1599
912	624
912	1069
912	1100
913	624
913	1362
914	624
914	253
914	1042
915	624
916	624
916	1553
917	624
917	381
917	196
918	624
919	90
919	624
919	1075
920	624
920	1079
920	912
921	624
922	624
923	624
924	624
924	381
924	1069
924	1008
924	196
924	598
925	624
926	624
926	401
927	624
928	90
928	624
928	221
928	1069
928	494
928	1080
929	624
929	77
929	1037
930	624
930	1037
931	624
931	1100
932	624
932	77
932	867
933	624
934	624
934	359
935	624
935	91
936	624
936	1069
937	624
938	624
939	624
939	539
940	624
941	624
942	624
942	1008
942	359
943	624
944	90
944	624
945	624
946	624
946	221
946	381
946	1444
947	624
948	624
949	624
950	624
950	1491
951	624
952	624
953	624
954	624
955	624
956	624
957	624
958	624
959	624
960	624
961	624
962	624
962	952
963	90
963	624
963	1069
963	77
963	1075
963	196
963	671
963	326
964	624
965	90
965	624
966	624
967	624
967	1069
968	624
969	624
969	1008
970	624
971	624
971	976
971	867
972	624
972	1069
973	624
974	96
974	634
974	624
975	624
976	624
977	90
977	624
977	1495
978	624
979	624
979	1008
979	401
979	1080
980	624
981	624
982	624
983	624
984	318
984	624
984	598
985	318
985	624
985	598
986	624
986	1401
987	624
988	624
988	1080
989	624
990	154
990	624
991	624
992	624
992	1162
993	624
993	1008
994	624
995	96
995	624
996	624
996	1079
996	1037
997	624
998	624
998	1162
999	624
999	77
1000	624
1000	1401
1001	624
1002	624
1003	624
1003	221
1004	624
1005	624
1006	1056
1006	624
1006	1220
1007	624
1007	750
1008	624
1009	624
1010	624
1011	624
1012	624
1012	1079
1013	624
1014	624
1015	862
1015	624
1016	624
1017	624
1017	1110
1018	624
1019	624
1020	624
1020	1008
1020	516
1020	196
1021	90
1021	624
1021	867
1021	1079
1022	624
1023	90
1023	624
1023	867
1024	624
1025	624
1026	624
1027	624
1028	624
1029	624
1030	634
1030	624
1031	624
1031	1069
1031	1100
1032	624
1033	624
1033	1162
1033	818
1034	624
1035	90
1035	624
1036	624
1036	399
1037	624
1038	624
1039	624
1040	634
1040	624
1041	624
1042	624
1043	624
1044	90
1044	624
1044	381
1044	1069
1045	624
1046	624
1046	1069
1046	476
1047	624
1048	624
1048	1069
1049	624
1050	624
1051	624
1052	624
1053	90
1053	624
1054	624
1054	1008
1055	624
1056	624
1057	90
1057	96
1057	122
1057	624
1057	1069
1057	1079
1058	624
1058	867
1059	624
1060	624
1061	624
1062	624
1063	90
1063	624
1064	624
1065	624
1065	77
1066	624
1067	624
1067	77
1067	1590
1067	481
1068	624
1068	1329
1069	624
1070	634
1070	624
1070	1069
1071	624
1072	624
1072	721
1073	624
1074	624
1074	1192
1075	624
1076	624
1077	624
1077	1286
1078	624
1078	1100
1079	624
1080	624
1081	624
1081	561
1082	624
1082	77
1083	624
1084	624
1085	624
1086	624
1087	624
1088	624
1088	77
1089	624
1090	624
1091	624
1092	634
1092	624
1093	624
1093	221
1094	624
1094	1253
1095	624
1096	624
1097	96
1097	624
1097	750
1098	204
1098	624
1099	624
1100	624
1100	1008
1100	1588
1100	563
1101	624
1101	1314
1102	624
1103	634
1103	624
1103	867
1104	634
1104	624
1105	624
1106	624
1107	624
1108	624
1109	624
1110	624
1111	96
1111	624
1112	624
1113	624
1114	624
1115	624
1116	624
1117	624
1117	476
1118	624
1119	624
1120	624
1121	624
1122	624
1122	1590
1123	624
1124	204
1124	624
1124	1069
1125	624
1126	624
1126	709
1126	871
1127	624
1128	624
1129	624
1129	226
1130	624
1131	624
1132	1472
1132	624
1132	791
1132	867
1132	1079
1132	476
1133	624
1133	243
1134	624
1134	17
1135	624
1136	624
1137	624
1138	624
1139	624
1140	96
1140	624
1140	1069
1141	624
1142	624
1143	624
1143	771
1143	1008
1144	624
1144	1069
1145	624
1145	1005
1146	579
1146	624
1146	887
1147	624
1147	867
1147	756
1147	118
1147	701
1148	624
1149	624
1150	624
1151	624
1152	624
1152	271
1152	1100
1153	624
1154	90
1154	96
1154	624
1154	1069
1154	14
1155	624
1155	1008
1155	476
1156	624
1156	226
1157	624
1157	221
1157	976
1157	1588
1157	1280
1158	624
1159	624
1160	624
1160	77
1160	1065
1161	624
1162	624
1162	1008
1163	624
1163	1079
1164	204
1164	624
1164	976
1165	624
1166	624
1166	976
1167	624
1168	624
1168	1008
1168	17
1169	624
1169	1329
1170	624
1171	624
1172	624
1172	1069
1172	933
1172	77
1172	726
1173	624
1174	624
1174	1069
1174	1100
1175	624
1175	1362
1176	624
1176	1008
1177	624
1178	624
1178	1570
1179	624
1180	624
1181	624
1182	624
1183	90
1183	624
1183	381
1183	771
1183	1570
1183	1008
1183	1075
1183	1155
1184	624
1184	1008
1185	96
1185	624
1186	624
1186	1069
1186	1100
1187	624
1188	624
1189	624
1190	624
1191	624
1192	624
1193	624
1193	1069
1193	1362
1194	90
1194	624
1194	1491
1195	624
1196	624
1197	624
1198	624
1199	624
1199	1100
1200	624
1201	624
1202	624
1202	221
1202	196
1203	1306
1203	624
1203	933
1203	1008
1204	624
1204	867
1205	624
1206	624
1207	624
1208	624
1208	867
1208	765
1209	624
1210	624
1211	624
1212	90
1212	624
1213	624
1214	624
1214	271
1214	17
1214	1192
1215	624
1216	624
1216	1069
1217	624
1218	624
1218	1100
1219	90
1219	1056
1219	318
1219	624
1219	221
1219	381
1219	1069
1219	1550
1219	726
1219	958
1219	1570
1219	1008
1219	1254
1219	598
1220	624
1220	598
1221	624
1221	969
1221	1100
1222	624
1223	624
1224	624
1225	624
1226	624
1226	1069
1227	624
1228	624
1229	624
1230	624
1230	598
1231	634
1231	624
1232	624
1233	624
1234	624
1235	90
1235	624
1236	624
1237	624
1237	1644
1238	154
1238	624
1239	624
1240	624
1241	624
1242	624
1243	624
1244	624
1245	90
1245	624
1245	1008
1245	196
1246	90
1246	624
1246	196
1247	624
1248	624
1249	862
1249	624
1250	624
1251	624
1252	624
1253	624
1254	624
1255	624
1256	624
1256	1069
1256	500
1257	624
1258	624
1259	624
1259	1192
1260	624
1260	1405
1261	634
1261	624
1262	634
1262	624
1263	624
1264	90
1264	1056
1264	96
1264	634
1264	624
1264	1069
1264	387
1265	624
1266	624
